torneo_id,year,elo_colombia,fifa_rank,avg_age,market_value_meur,wins_last10,draws_last10,losses_last10,goals_scored_last10,goals_conceded_last10,clean_sheets_last10,form_index,qual_position,injuries_key_players,coach_experience_years,home_continent,avg_height_cm,sprint_speed_kmh,prev_world_cups,group_rival_avg_elo,group_rival_max_elo,tournament_avg_elo,octavos_rival_elo,cuartos_rival_elo,semis_rival_elo,final_rival_elo,luck_factor,media_pressure,prep_days,altitude_m,climate,group_points_scored,target_ronda
120,2007,1898.5,16,25.9,716.0,6,3,1,10,5,4,0.7,4,2,0.5,0,181.5,30.8,4,1727.2,1837.0,1693.6,1754.0,1873.8,2020.6,2035.6,-0.2805,6.7,36,0.0,0,7,5
121,2004,1921.1,13,26.1,563.4,3,6,1,15,7,0,0.5,3,0,4.6,0,178.4,32.9,3,1684.6,1713.8,1721.4,1742.4,1831.7,1976.0,1974.7,-0.1814,7.0,27,0.0,4,6,2
122,1998,1814.0,13,26.2,387.9,3,2,5,10,10,1,0.3667,3,3,1.8,0,174.9,30.8,1,1820.0,1966.2,1751.3,1890.4,1858.0,1965.2,2100.2,0.0607,5.9,25,1000.0,3,7,2
123,2013,1795.5,13,29.7,655.9,5,4,1,15,12,5,0.6333,4,2,0.9,0,177.0,32.9,5,1775.7,1893.6,1852.6,1935.9,2027.8,2026.5,2156.7,0.0638,7.9,44,0.0,2,4,3
124,2002,1747.7,11,25.6,493.7,4,2,4,9,11,3,0.4667,5,0,0.1,0,178.7,33.0,1,2003.2,2085.9,1816.9,1890.1,1952.6,2078.4,2104.9,0.2447,7.0,23,0.0,2,2,0
125,2019,1807.0,2,27.7,524.5,4,3,3,12,6,4,0.5,1,1,6.8,0,178.1,33.2,4,1874.8,1943.5,1764.6,1837.4,1996.4,2030.0,2097.5,0.0387,7.7,44,1000.0,0,3,0
126,2013,1979.3,23,26.5,451.9,6,1,3,11,8,1,0.6333,3,0,2.5,0,183.1,33.7,4,1814.1,1995.3,1777.8,1855.6,1859.5,1929.7,2090.2,-0.0383,6.3,30,0.0,0,2,0
127,1996,1735.8,13,22.0,643.1,4,2,4,11,11,3,0.4667,3,1,1.8,0,186.1,30.9,1,1811.9,1895.1,1667.7,1770.5,1706.8,1876.7,1981.4,-0.1832,3.4,39,0.0,4,4,1
128,2000,1706.9,1,25.7,622.5,5,5,0,6,8,1,0.6667,5,0,0.4,0,182.6,30.5,2,1691.4,1854.5,1732.2,1790.2,1821.5,1916.3,2000.3,-0.008,4.1,27,0.0,0,5,1
129,2025,1809.7,17,27.7,157.8,3,2,5,9,8,4,0.3667,1,2,1.9,0,181.9,35.1,8,1615.5,1722.7,1746.4,1800.9,1973.2,1959.7,2070.7,-0.1367,3.9,38,0.0,2,3,2
130,2002,1809.0,8,29.0,539.4,1,2,7,20,11,3,0.1667,1,1,1.6,0,174.8,32.7,3,1643.2,1698.7,1848.0,1884.5,1962.2,1970.5,2021.2,-0.123,4.3,29,1000.0,0,4,1
131,2008,1967.2,15,24.4,652.0,6,0,4,14,7,0,0.6,3,1,0.7,0,177.8,34.0,0,1806.3,1929.5,1735.5,1797.0,1806.5,2006.9,2009.1,-0.0327,7.9,23,0.0,2,4,2
132,2010,1897.6,16,28.7,475.3,7,1,2,11,7,1,0.7333,4,3,5.1,0,181.7,32.2,5,1769.2,1879.5,1777.5,1783.1,1914.3,2096.1,2065.0,0.0108,6.8,41,0.0,3,3,0
133,1997,1749.7,8,30.4,358.1,5,1,4,10,8,4,0.5333,6,1,13.4,0,185.8,30.6,0,1926.7,2030.0,1723.5,1828.3,1907.3,1958.2,2057.5,-0.0508,5.0,44,0.0,1,3,1
134,2022,1910.1,21,28.0,906.0,5,0,5,16,8,0,0.5,2,2,0.8,0,179.6,31.4,8,1706.8,1662.0,1667.5,1795.8,1826.0,1864.7,1865.7,0.0499,8.8,42,0.0,2,4,4
135,2019,1799.6,4,25.8,429.5,4,2,4,14,11,1,0.4667,6,2,5.7,0,178.1,32.7,6,1732.1,1769.6,1784.9,1839.6,1914.2,2080.0,2064.3,-0.0366,4.7,34,2000.0,1,6,1
136,2006,1772.4,12,25.5,302.3,5,2,3,7,7,4,0.5667,5,1,7.6,0,177.2,31.5,4,1687.9,1842.6,1833.9,1873.9,1870.9,2009.8,1998.4,-0.041,5.2,32,0.0,2,4,3
137,2003,1858.3,14,23.2,439.8,7,0,3,8,7,1,0.7,4,4,4.4,0,178.0,32.0,3,1605.3,1813.5,1730.2,1803.2,1914.4,1928.5,1955.1,-0.1723,7.7,44,1000.0,4,2,0
138,2001,1846.5,14,26.5,302.2,2,3,5,15,10,3,0.3,1,0,5.5,0,180.4,32.1,2,1720.3,1806.4,1700.1,1831.1,1888.3,1933.0,1945.6,0.063,5.0,22,0.0,1,3,1
139,2021,1822.8,14,24.0,535.9,4,1,5,12,10,5,0.4333,1,1,0.0,0,179.9,32.6,6,1651.2,1754.4,1754.5,1826.6,1904.0,2001.5,2077.4,0.0492,5.8,42,0.0,0,6,2
140,2023,1903.1,20,26.3,241.0,5,1,4,15,9,2,0.5333,4,0,4.1,0,179.2,32.8,8,1864.5,1920.6,1732.2,1771.6,1888.0,1948.9,2084.9,0.0695,8.0,44,0.0,0,6,3
141,2007,1879.4,1,29.7,605.3,4,4,2,13,15,1,0.5333,2,3,2.2,0,180.0,30.1,4,1855.3,1989.8,1903.3,1927.0,2082.0,2143.1,2258.9,-0.0672,8.6,24,0.0,3,9,1
142,2022,1952.8,18,24.6,629.4,3,4,3,15,4,5,0.4333,2,2,2.8,0,182.1,29.1,7,1616.6,1686.1,1740.0,1883.9,1866.8,2004.2,1960.8,-0.1659,8.3,37,0.0,2,9,5
143,2023,1997.2,25,28.5,618.7,5,1,4,9,8,2,0.5333,3,2,0.5,0,181.6,36.0,8,1672.9,1802.8,1703.0,1747.3,1859.6,1859.4,2089.1,0.2891,6.3,29,0.0,3,7,4
144,2008,1841.3,14,23.8,866.4,6,2,2,14,5,3,0.6667,1,1,0.0,0,177.1,31.5,4,1749.2,1894.4,1721.7,1801.0,1831.1,1961.5,1993.5,-0.1248,4.4,22,0.0,0,7,2
145,2005,1781.6,8,28.0,719.6,5,4,1,10,8,4,0.6333,5,0,6.0,0,185.3,33.9,2,1630.5,1703.6,1763.1,1801.2,1923.7,2052.9,2185.3,0.2638,7.2,38,2500.0,3,3,5
146,2026,1810.3,1,25.4,939.7,4,2,4,6,5,1,0.4667,1,1,6.5,0,184.0,33.6,9,1830.2,1998.8,1709.0,1758.0,1946.6,2029.6,1970.2,0.0301,5.1,43,0.0,3,4,5
147,1997,1878.0,12,26.8,848.3,3,3,4,14,7,2,0.4,2,0,0.2,0,180.9,33.8,1,1706.1,1855.5,1687.4,1727.2,1891.1,1908.0,1986.2,0.169,6.9,22,0.0,0,3,1
148,2024,1893.2,1,28.4,550.6,6,1,3,17,8,1,0.6333,1,0,6.5,0,180.4,32.3,8,1927.0,2025.4,1767.4,1925.7,1914.3,2024.4,2062.4,0.1235,6.9,23,1000.0,0,1,0
149,2024,1947.3,9,25.6,615.9,4,2,4,6,2,5,0.4667,1,3,11.2,0,174.3,31.6,7,1615.0,1700.4,1761.6,1786.7,1765.7,2038.4,1963.8,-0.1631,7.9,29,0.0,1,9,1
150,2012,1757.9,7,25.4,600.3,3,3,4,9,6,5,0.4,1,1,1.0,0,176.4,32.2,5,1753.4,1958.3,1688.4,1724.5,1836.2,1949.7,2010.0,-0.2729,8.1,40,1000.0,1,4,1
151,1994,1700.9,5,26.5,611.3,3,1,6,8,12,5,0.3333,5,0,0.1,0,187.5,32.4,1,1860.5,1968.7,1704.4,1871.1,1852.8,1919.5,1818.8,-0.1861,6.7,34,0.0,1,1,0
152,2001,1826.5,9,26.3,791.7,5,1,4,15,11,2,0.5333,1,1,2.7,0,180.7,31.1,2,1730.8,1861.9,1800.8,1857.8,1979.8,1956.0,2107.8,-0.2029,3.5,39,0.0,2,1,0
153,2023,1849.8,1,30.3,809.6,3,3,4,9,9,1,0.4,5,0,2.0,0,179.7,30.1,7,1873.0,1986.2,1807.7,1812.6,1941.4,2083.7,2091.1,-0.0672,6.3,21,0.0,4,3,4
154,2012,1803.2,12,26.0,280.1,2,0,8,10,13,2,0.2,2,1,0.3,0,184.9,32.7,5,1850.8,1856.5,1686.8,1790.7,1935.1,1802.5,1966.7,0.0085,5.7,23,0.0,1,2,0
155,2017,1883.7,1,27.8,676.2,4,2,4,14,6,1,0.4667,5,2,0.6,0,182.5,33.3,6,2031.9,2160.8,1808.9,1901.3,1989.2,2073.9,2088.0,-0.1185,7.8,42,0.0,0,9,3
156,2006,1787.3,28,28.5,736.5,4,0,6,14,11,1,0.4,3,2,1.4,0,181.1,31.2,4,1837.4,1925.9,1736.3,1817.4,1935.3,2048.1,2124.6,0.0909,8.2,41,0.0,2,6,5
157,2024,1869.0,6,30.8,526.1,2,2,6,11,6,1,0.2667,1,0,5.5,0,179.6,29.6,8,1824.8,1988.0,1759.4,1869.8,1922.3,1953.4,2051.3,0.0066,7.5,26,0.0,4,3,0
158,1994,1869.4,20,29.6,740.1,5,1,4,7,6,2,0.5333,4,3,1.3,0,180.5,30.0,0,1675.1,1795.9,1705.7,1733.9,1849.6,1871.1,2000.0,0.028,6.0,27,0.0,0,4,3
159,2022,1842.4,1,27.7,372.3,4,2,4,18,5,2,0.4667,4,3,12.2,0,177.5,31.5,8,1758.3,1794.4,1890.0,1936.8,2071.3,2157.7,2146.7,-0.0238,4.8,43,0.0,3,4,1
160,2016,1729.8,1,27.9,565.4,2,6,2,18,3,3,0.4,5,3,2.4,0,180.2,33.5,6,1908.6,1945.2,1756.5,1751.7,1971.4,1904.3,2075.5,0.3545,6.8,25,0.0,1,3,0
161,2000,1787.2,14,28.4,679.8,6,0,4,10,5,3,0.6,5,4,14.5,0,181.7,32.1,2,1688.3,1762.0,1726.4,1843.0,1910.4,1950.7,2056.5,-0.2177,4.6,36,0.0,1,7,5
162,2024,1762.8,15,26.1,639.1,4,1,5,6,6,2,0.4333,5,3,1.0,0,176.8,33.8,7,1780.1,1917.2,1600.0,1678.9,1797.4,1814.1,1836.6,0.0175,4.7,40,0.0,2,6,1
163,2011,2013.0,1,26.9,851.1,7,1,2,17,8,1,0.7333,1,1,2.2,0,180.8,33.2,4,1777.4,1846.1,1664.1,1772.3,1900.3,1877.2,1870.8,-0.1464,6.1,23,0.0,2,7,2
164,2015,1875.5,21,27.7,978.4,4,0,6,14,9,4,0.4,4,0,11.7,0,178.6,33.6,6,1568.7,1631.4,1844.6,1938.7,1975.3,2134.8,2141.3,0.169,7.4,42,0.0,2,9,1
165,2002,1895.4,25,27.9,780.2,3,4,3,7,5,0,0.4333,1,0,2.0,0,175.8,32.2,2,1819.9,1919.7,1788.0,1898.7,1935.3,2012.1,2053.2,-0.041,6.2,36,2500.0,0,3,4
166,2017,1911.0,2,22.2,951.2,3,2,5,13,4,2,0.3667,3,2,9.9,0,178.8,33.1,6,1665.5,1701.2,1690.1,1779.0,1973.1,1978.7,2017.3,0.2987,7.7,44,0.0,0,5,2
167,2019,1773.6,18,24.3,631.8,3,2,5,8,7,4,0.3667,4,2,1.5,0,179.4,31.9,7,1561.7,1579.6,1718.9,1814.6,1898.3,1885.7,1939.6,0.0359,4.4,25,0.0,3,4,2
168,2016,1880.6,16,29.0,900.0,2,3,5,12,6,0,0.3,5,1,4.1,0,176.2,34.6,6,1872.3,1969.8,1600.0,1731.9,1832.2,1715.7,1900.5,0.2083,8.8,20,1000.0,2,0,0
169,1996,1809.8,37,26.2,552.4,5,2,3,5,4,4,0.5667,1,1,0.1,0,174.9,34.9,0,1702.4,1873.0,1753.2,1762.4,1787.5,2079.0,2108.2,-0.1019,4.2,38,0.0,3,3,4
170,2025,1807.3,11,26.9,995.8,5,1,4,6,7,2,0.5333,2,1,3.3,0,181.6,33.1,7,1594.1,1730.5,1849.2,1985.7,1992.0,2054.5,2104.4,-0.1025,6.4,27,1000.0,0,5,3
171,2014,1864.2,1,25.3,370.6,7,2,1,9,9,3,0.7667,5,0,3.8,0,177.5,31.9,5,1500.0,1558.8,1700.7,1751.0,1925.3,1890.1,2029.8,0.0319,6.3,27,0.0,2,6,5
172,1998,1845.5,20,27.0,490.7,3,3,4,10,5,0,0.4,2,1,3.9,0,183.3,34.0,1,1751.4,1738.5,1644.7,1739.5,1734.6,1977.2,1929.4,-0.0956,6.4,29,0.0,2,1,0
173,2018,1833.5,16,29.6,1021.9,2,2,6,14,7,3,0.2667,1,3,3.1,0,180.9,30.0,7,1722.4,1701.7,1691.2,1769.5,1831.3,1983.8,1905.5,-0.0578,4.7,22,0.0,1,5,4
174,1996,1831.7,26,28.8,476.3,3,2,5,16,13,1,0.3667,5,1,3.5,0,181.6,29.0,0,1544.7,1707.9,1806.9,1894.6,2054.1,2045.5,2069.8,0.1363,6.9,39,0.0,3,1,0
175,2005,1839.9,19,28.6,984.0,8,1,1,14,5,4,0.8333,1,0,2.3,0,177.8,30.5,1,1767.1,1853.1,1761.8,1774.2,1925.9,2008.8,2044.2,0.0799,3.2,32,0.0,4,3,1
176,1997,1694.7,27,28.6,410.1,4,1,5,5,4,5,0.4333,4,1,16.3,0,180.0,31.7,0,1819.1,1808.0,1804.7,1905.7,1950.1,1972.5,2178.4,0.0085,4.0,36,0.0,2,3,0
177,2014,1749.4,23,27.3,650.1,3,2,5,7,7,4,0.3667,5,3,1.9,0,173.7,30.1,3,1744.9,1741.0,1809.8,1856.4,1989.4,2138.4,2034.2,0.1476,4.4,41,0.0,2,9,1
178,1999,1899.5,21,25.8,729.1,7,2,1,8,9,2,0.7667,2,1,1.1,0,179.8,35.3,1,1914.6,2034.5,1789.0,1823.7,2000.3,1991.5,2037.1,-0.0149,10.0,33,0.0,3,7,5
179,1994,1824.8,26,24.3,783.7,3,1,6,12,10,4,0.3333,1,1,0.9,0,178.1,31.0,0,1807.8,1987.3,1781.4,1862.7,1902.5,1939.3,2113.3,0.0569,8.8,44,1000.0,2,3,1
180,2000,1803.6,21,23.0,619.2,5,3,2,7,4,4,0.6,4,1,2.2,0,177.6,31.6,2,1994.7,2104.5,1826.7,1854.2,1937.2,2046.4,2122.0,0.2288,4.4,21,0.0,2,1,0
181,2003,1797.5,9,27.6,851.1,5,1,4,7,9,3,0.5333,2,1,1.2,0,177.5,31.8,3,1842.9,1906.7,1743.4,1830.6,1919.6,1985.0,2063.8,-0.0017,5.3,25,1000.0,1,6,1
182,2022,1803.2,1,25.2,756.2,6,3,1,9,5,2,0.7,1,0,0.9,0,180.1,31.9,8,1928.8,2070.4,1802.3,1896.5,1928.5,1950.1,2029.3,-0.0571,7.5,28,0.0,2,3,3
183,2013,1809.3,20,23.8,385.1,1,5,4,10,10,3,0.2667,1,0,5.0,0,182.2,33.0,5,1791.7,1908.8,1727.8,1828.5,1910.3,1986.3,1964.8,-0.1469,6.3,28,0.0,2,6,3
184,2012,1750.0,5,28.3,447.5,3,2,5,12,5,3,0.3667,5,1,6.6,0,178.7,30.3,5,1630.0,1808.8,1731.9,1759.7,1868.0,1970.7,1936.0,0.0286,4.7,26,0.0,2,4,1
185,1999,1745.5,20,26.2,394.5,1,5,4,13,5,1,0.2667,5,1,11.0,0,177.4,31.2,1,1676.8,1795.6,1802.2,1849.3,1960.2,2065.2,2170.5,-0.2965,5.2,38,0.0,2,5,2
186,2006,1820.3,7,24.8,841.3,5,1,4,11,12,4,0.5333,3,1,0.6,0,182.8,34.9,4,1756.7,1937.6,1682.0,1707.1,1798.9,1874.0,1924.7,0.2063,6.6,40,0.0,0,6,1
187,2014,1860.1,9,27.9,614.9,1,4,5,10,8,3,0.2333,1,1,1.8,0,182.4,32.8,5,1870.9,1881.8,1697.7,1702.3,1840.2,1953.9,2036.2,0.1743,5.4,25,0.0,1,1,0
188,2010,1792.9,1,29.9,538.5,3,5,2,8,8,0,0.4667,6,2,9.7,0,181.1,33.6,5,1825.8,1950.6,1794.1,1869.1,2040.7,2035.0,2129.9,0.0674,2.0,40,0.0,0,4,1
189,2000,1896.5,8,26.9,316.9,3,2,5,16,9,4,0.3667,5,0,4.6,0,181.2,31.9,2,1685.2,1813.4,1710.9,1755.0,1915.7,1951.7,1969.1,0.1432,7.4,31,0.0,3,4,4
190,1994,1774.5,4,25.2,418.9,3,3,4,11,9,4,0.4,6,0,5.4,0,180.0,33.8,1,1624.1,1782.1,1876.3,1874.9,1938.8,2100.1,2274.4,-0.1845,4.1,37,1000.0,0,1,0
191,2025,1748.5,12,27.1,409.8,2,3,5,8,12,2,0.3,2,2,14.1,0,186.2,31.2,7,1794.0,1903.5,1820.1,1867.0,1911.9,2041.4,2085.4,0.1081,5.7,43,0.0,3,4,1
192,1994,1702.2,25,25.0,635.8,3,1,6,13,11,2,0.3333,1,0,0.9,0,182.1,35.2,1,1705.1,1798.5,1717.0,1794.8,1840.3,1865.8,1956.7,-0.1371,6.5,26,0.0,0,1,0
193,2012,1856.6,19,26.1,676.9,4,3,3,10,6,3,0.5,4,2,6.0,0,181.0,32.4,4,1704.2,1837.1,1844.9,1912.0,1932.9,2205.2,2165.6,0.0712,6.8,32,0.0,3,7,5
194,2013,1801.0,14,26.5,549.6,4,2,4,9,6,2,0.4667,3,0,2.0,0,172.3,33.5,4,1748.0,1753.9,1720.9,1831.0,1876.2,1939.6,1945.5,0.0188,4.8,26,2000.0,2,4,5
195,2001,1847.4,13,28.0,817.9,5,0,5,10,4,2,0.5,1,2,0.7,0,186.1,32.2,1,1632.2,1804.4,1783.7,1844.7,1981.9,2044.6,2121.1,-0.2383,4.1,20,1000.0,2,3,1
196,1997,1901.1,14,24.8,762.1,3,0,7,13,7,2,0.3,1,2,5.2,0,186.9,33.9,1,1800.9,1991.8,1699.1,1824.5,1914.6,1991.8,1934.0,0.0529,10.0,25,2000.0,2,4,1
197,2017,1868.7,7,26.3,434.8,6,1,3,8,9,3,0.6333,3,3,4.2,0,183.2,31.3,6,1911.5,2035.4,1757.3,1885.1,1854.0,2006.5,1962.8,-0.1387,5.4,35,0.0,4,5,4
198,1999,1877.7,7,25.0,790.6,4,2,4,16,9,2,0.4667,4,0,10.1,0,184.1,30.7,2,1855.9,2054.9,1745.3,1812.8,1774.6,1891.8,1912.1,-0.3217,6.9,23,0.0,3,4,2
199,2001,1836.1,2,28.7,666.6,5,3,2,9,8,3,0.6,6,4,0.7,0,181.2,33.9,2,1755.9,1885.7,1727.0,1753.1,1951.5,1912.4,1967.1,-0.139,5.7,33,0.0,2,3,4
200,2013,1939.5,2,24.5,1278.7,4,3,3,12,5,0,0.5,1,2,17.6,0,180.0,32.0,4,1949.6,2053.1,1750.2,1892.4,1933.7,2002.5,1852.2,-0.069,10.0,42,0.0,0,4,2
201,2010,1836.7,19,26.8,629.2,6,1,3,15,6,0,0.6333,1,1,0.4,0,182.9,29.1,5,1808.8,1954.7,1663.3,1710.2,1841.3,1818.0,2023.7,0.1363,5.9,37,0.0,0,4,2
202,2017,1914.2,1,25.4,231.8,1,1,8,16,12,3,0.1333,3,0,7.7,0,177.9,32.8,6,1761.2,1855.8,1656.5,1740.0,1795.5,1840.5,1929.6,-0.052,6.7,20,2500.0,2,3,5
203,2012,1869.8,8,24.7,743.2,6,2,2,10,6,0,0.6667,1,0,0.6,0,177.1,30.6,3,1703.6,1905.9,1768.6,1876.9,1981.2,2012.4,2164.8,0.0711,8.3,31,0.0,3,2,0
204,2006,1875.4,12,24.5,403.5,3,3,4,11,9,4,0.4,4,1,0.1,0,181.4,31.9,4,1828.5,1880.0,1810.6,1927.4,2001.6,2031.0,2065.9,-0.2129,7.6,37,0.0,2,3,0
205,1995,1788.1,30,27.6,632.5,2,3,5,13,10,2,0.3,9,0,3.4,0,179.0,33.8,1,1726.6,1744.3,1716.3,1809.2,1839.2,1876.2,1965.2,0.1032,3.9,30,0.0,2,5,1
206,1995,1812.7,24,24.3,1048.2,4,1,5,20,10,2,0.4333,3,1,2.7,0,181.0,32.6,0,1736.0,1819.5,1761.9,1872.2,1860.4,1943.6,2107.3,-0.2594,3.4,42,0.0,2,2,0
207,2008,1792.9,11,26.9,796.2,2,4,4,9,10,4,0.3333,4,1,12.9,0,181.3,31.8,4,1860.9,2035.9,1807.8,1869.2,1951.7,2112.1,1927.9,0.1127,5.3,26,0.0,1,0,0
208,2011,1826.2,22,23.7,426.0,6,2,2,6,7,4,0.6667,4,0,1.3,0,179.3,31.9,4,1852.7,1846.8,1730.1,1739.6,1889.2,1991.1,1975.7,-0.2694,5.2,32,0.0,0,3,0
209,2001,1770.8,7,29.1,908.2,4,0,6,14,9,1,0.4,4,2,0.4,0,179.2,36.0,2,1571.1,1674.3,1676.1,1718.7,1796.2,1933.1,2067.8,-0.0524,7.5,42,0.0,2,3,2
210,2020,1824.8,4,26.2,471.3,6,1,3,11,3,0,0.6333,2,2,0.7,0,184.3,35.9,7,1638.7,1795.1,1757.2,1814.2,1959.7,1915.8,2096.0,0.2256,5.1,27,1000.0,4,6,2
211,2005,1846.1,9,25.1,366.5,3,4,3,9,7,4,0.4333,6,1,2.4,0,178.0,35.1,2,1812.9,1911.3,1874.4,1877.9,2090.0,2162.8,2236.2,0.1606,5.4,36,1000.0,0,4,4
212,2008,1843.3,6,25.8,900.8,2,3,5,16,8,2,0.3,3,3,0.9,0,176.1,32.8,4,1954.7,2052.2,1814.8,1945.5,2012.8,2005.3,2177.8,-0.0368,3.9,30,0.0,2,1,0
213,2003,1781.7,16,25.5,777.0,4,1,5,13,8,2,0.4333,4,2,3.6,0,179.8,29.8,2,1905.0,2096.0,1705.7,1719.6,1871.3,2024.2,2035.5,-0.0111,5.4,30,2500.0,2,4,1
214,2007,1743.3,20,24.5,817.0,3,5,2,15,9,1,0.4667,6,1,9.6,0,178.0,33.8,0,1575.5,1611.0,1656.5,1752.0,1823.5,1820.3,1888.9,0.1867,6.7,34,0.0,0,4,1
215,2019,1785.0,16,24.8,779.7,3,2,5,11,13,2,0.3667,5,0,0.4,0,177.9,33.4,7,1906.1,1994.6,1783.7,1827.0,1948.4,1973.4,1946.2,0.3697,8.9,28,0.0,0,0,0
216,2009,1724.4,11,25.7,631.0,5,0,5,12,10,3,0.5,6,1,1.8,0,182.6,33.6,4,1781.5,1946.4,1805.0,1935.0,1987.1,2099.4,2032.0,0.3195,4.2,42,0.0,1,2,0
217,2022,1820.1,9,25.1,257.0,4,4,2,15,6,3,0.5333,3,1,3.2,0,179.5,30.9,7,1573.1,1576.2,1819.0,1912.6,2000.8,2088.3,2163.2,0.1079,5.1,39,0.0,1,4,3
218,2007,1831.9,1,28.2,421.4,2,4,4,16,11,1,0.3333,1,2,0.8,0,179.9,35.0,4,1893.9,1957.8,1667.9,1683.9,1792.3,1899.5,1929.7,0.038,5.2,42,0.0,2,6,1
219,2009,1852.9,1,27.3,397.6,5,4,1,10,8,3,0.6333,3,2,0.8,0,182.1,32.6,4,1765.1,1881.6,1712.8,1831.9,1816.2,1908.1,1958.6,0.2538,7.6,32,1000.0,0,9,1
220,2002,1823.8,19,27.2,541.2,4,1,5,11,6,1,0.4333,1,0,0.8,0,180.8,32.6,2,1697.0,1832.1,1708.1,1819.4,1946.0,1912.3,1991.6,-0.0046,6.8,25,0.0,2,7,2
221,2006,1878.9,16,22.6,571.2,4,2,4,14,4,2,0.4667,4,2,5.1,0,179.6,32.2,2,1758.5,1843.7,1734.8,1807.2,1973.8,1902.2,2014.0,0.1556,8.0,26,0.0,0,4,3
222,2017,1906.2,11,25.3,551.9,7,0,3,13,7,2,0.7,1,1,6.9,0,181.4,33.9,6,1667.7,1845.6,1677.8,1748.3,1816.5,1854.5,1968.2,-0.0169,6.0,35,0.0,2,1,0
223,2020,1822.6,14,26.8,1033.4,3,3,4,9,3,5,0.4,3,0,6.0,0,180.2,31.8,2,1593.9,1726.9,1831.8,1861.7,1966.9,2020.5,2198.1,0.1814,7.2,35,0.0,2,3,0
224,2006,1895.5,9,26.3,503.3,1,2,7,6,6,3,0.1667,4,1,0.2,0,180.5,32.9,4,1669.5,1766.9,1693.6,1759.5,1900.0,1958.4,1872.4,-0.2188,7.2,30,0.0,2,0,0
225,2024,1867.3,13,26.2,669.6,4,1,5,12,8,2,0.4333,1,1,0.4,0,180.3,33.8,7,1797.5,1940.8,1731.7,1816.0,1881.7,1953.5,1961.1,-0.0232,6.8,27,0.0,1,4,4
226,2008,1905.9,3,24.9,541.2,6,3,1,12,9,2,0.7,2,2,1.1,0,181.8,30.4,3,1638.0,1777.1,1647.8,1768.2,1789.4,1923.4,1985.7,0.0418,5.4,33,0.0,1,6,3
227,2009,1723.1,14,25.9,936.1,3,5,2,9,14,2,0.4667,4,1,5.2,0,177.9,31.9,3,1940.2,2070.3,1755.4,1827.5,1917.4,1929.0,2022.2,-0.201,4.2,32,0.0,0,0,0
228,2024,1855.4,18,26.3,840.7,4,2,4,21,5,1,0.4667,4,1,0.6,0,183.8,34.3,8,1682.5,1772.5,1790.1,1925.3,1872.3,1969.9,2058.7,0.1437,10.0,35,0.0,2,3,0
229,2004,1885.3,14,28.5,939.5,4,3,3,12,12,1,0.5,2,0,0.2,0,182.1,30.7,1,1828.0,1963.7,1741.3,1830.0,1895.4,1932.3,2111.3,-0.2533,9.5,39,0.0,2,1,0
230,1997,1817.9,27,25.9,643.9,5,1,4,13,4,5,0.5333,2,2,1.4,0,174.5,30.8,1,1715.5,1804.8,1740.7,1899.8,1818.6,2013.1,1991.8,0.1302,4.3,25,0.0,4,4,1
231,2011,1829.8,3,25.5,823.1,6,2,2,9,4,2,0.6667,1,0,7.5,0,177.4,29.4,5,1742.6,1841.7,1741.2,1825.8,1895.1,1905.0,2040.0,-0.0386,4.1,37,0.0,2,6,2
232,2008,1873.5,12,28.1,525.7,4,4,2,14,6,2,0.5333,1,0,2.1,0,185.0,34.4,1,1621.0,1666.3,1748.1,1842.3,1898.5,1961.5,1980.3,0.039,4.0,38,0.0,3,3,2
233,2004,1801.8,6,28.5,496.3,7,0,3,9,9,3,0.7,1,0,1.1,0,182.4,30.9,2,1590.9,1645.8,1780.5,1853.8,1866.7,2001.7,2100.1,0.1648,5.0,31,0.0,0,4,4
234,2015,1903.4,13,26.3,853.4,9,0,1,13,2,3,0.9,1,0,1.0,0,180.7,31.2,6,1609.6,1756.6,1743.4,1714.1,1905.2,2035.8,2082.9,0.1502,4.8,34,0.0,3,4,2
235,2011,1801.0,17,29.4,831.2,6,1,3,13,11,4,0.6333,6,1,1.9,0,185.1,34.9,4,1794.2,1945.8,1710.2,1796.9,1907.0,1867.9,1944.4,-0.0706,4.7,21,2000.0,2,2,0
236,2019,1786.3,17,29.1,447.8,3,3,4,8,13,4,0.4,5,1,0.8,0,181.0,34.0,7,1730.3,1756.0,1750.7,1868.2,1928.4,1961.2,2143.1,-0.1085,5.6,26,1000.0,4,3,0
237,2008,1853.9,2,28.2,845.5,4,2,4,15,7,3,0.4667,7,1,8.6,0,183.0,31.2,4,1500.0,1500.0,1837.9,1930.0,1989.1,2081.6,2161.8,-0.0626,8.0,43,0.0,0,4,3
238,2015,1767.3,2,27.0,649.1,4,1,5,8,8,2,0.4333,4,0,14.0,0,181.0,32.2,4,1742.1,1850.1,1683.1,1753.0,1836.5,1784.8,1961.3,0.1085,4.8,29,0.0,0,4,1
239,2014,1766.2,1,25.0,178.2,5,2,3,16,12,2,0.5667,4,3,0.2,0,181.1,33.2,6,1868.3,1955.0,1648.4,1703.3,1771.0,1832.3,1913.7,-0.044,6.5,30,0.0,2,3,0
240,2008,1829.6,20,25.9,436.1,7,1,2,6,14,0,0.7333,1,1,0.9,0,181.5,30.7,3,1790.8,1925.9,1698.8,1763.5,1863.2,1979.9,1954.5,-0.3821,3.6,29,2500.0,1,3,1
